address,all_adult_hospital_beds_7_day_avg,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_sum,all_adult_hospital_inpatient_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_sum,all_pediatric_inpatient_bed_occupied_7_day_avg,all_pediatric_inpatient_bed_occupied_7_day_coverage,all_pediatric_inpatient_bed_occupied_7_day_sum,all_pediatric_inpatient_beds_7_day_avg,all_pediatric_inpatient_beds_7_day_coverage,all_pediatric_inpatient_beds_7_day_sum,ccn,city,collection_week,fips_code,geocoded_hospital_address,hhs_ids,hospital_name,hospital_pk,hospital_subtype,icu_beds_used_7_day_avg,icu_beds_used_7_day_coverage,icu_beds_used_7_day_sum,icu_patients_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_sum,inpatient_beds_7_day_avg,inpatient_beds_7_day_coverage,inpatient_beds_7_day_sum,inpatient_beds_used_7_day_avg,inpatient_beds_used_7_day_coverage,inpatient_beds_used_7_day_sum,inpatient_beds_used_covid_7_day_avg,inpatient_beds_used_covid_7_day_coverage,inpatient_beds_used_covid_7_day_sum,is_metro_micro,previous_day_admission_adult_covid_confirmed_18-19_7_day_sum,previous_day_admission_adult_covid_confirmed_20-29_7_day_sum,previous_day_admission_adult_covid_confirmed_30-39_7_day_sum,previous_day_admission_adult_covid_confirmed_40-49_7_day_sum,previous_day_admission_adult_covid_confirmed_50-59_7_day_sum,previous_day_admission_adult_covid_confirmed_60-69_7_day_sum,previous_day_admission_adult_covid_confirmed_70-79_7_day_sum,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_80+_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_adult_covid_suspected_18-19_7_day_sum,previous_day_admission_adult_covid_suspected_20-29_7_day_sum,previous_day_admission_adult_covid_suspected_30-39_7_day_sum,previous_day_admission_adult_covid_suspected_40-49_7_day_sum,previous_day_admission_adult_covid_suspected_50-59_7_day_sum,previous_day_admission_adult_covid_suspected_60-69_7_day_sum,previous_day_admission_adult_covid_suspected_70-79_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_80+_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_0_4_7_day_sum,previous_day_admission_pediatric_covid_confirmed_12_17_7_day_sum,previous_day_admission_pediatric_covid_confirmed_5_11_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_admission_pediatric_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_covid_ED_visits_7_day_sum,previous_day_total_ED_visits_7_day_sum,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_personnel_covid_vaccinated_doses_administered_7_day,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_sum,staffed_icu_pediatric_patients_confirmed_covid_7_day_avg,staffed_icu_pediatric_patients_confirmed_covid_7_day_coverage,staffed_icu_pediatric_patients_confirmed_covid_7_day_sum,staffed_pediatric_icu_bed_occupancy_7_day_avg,staffed_pediatric_icu_bed_occupancy_7_day_coverage,staffed_pediatric_icu_bed_occupancy_7_day_sum,state,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_beds_7_day_avg,total_beds_7_day_coverage,total_beds_7_day_sum,total_icu_beds_7_day_avg,total_icu_beds_7_day_coverage,total_icu_beds_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_staffed_adult_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_sum,total_staffed_pediatric_icu_beds_7_day_avg,total_staffed_pediatric_icu_beds_7_day_coverage,total_staffed_pediatric_icu_beds_7_day_sum,zip
"303 PARKWAY DRIVE, NE",,0.0,,98.0,7.0,686.0,170.0,7.0,1190.0,,7.0,,,7.0,,110115,ATLANTA,2022-09-23,13121.0,POINT (-84.374105 33.763001),"[C110115-A, C110115-B]",WELLSTAR ATLANTA MEDICAL CENTER,110115,Short Term,46.6,7.0,326.0,0.0,7.0,0.0,170.3,7.0,1192.0,98.3,7.0,688.0,13.9,7.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,,0.0,0.0,0.0,0.0,6.0,,,4.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,84.0,776.0,,,,46.3,7.0,324.0,8.7,7.0,61.0,,7.0,13.0,0.0,7.0,0.0,,7.0,,GA,13.6,7.0,95.0,,7.0,18.0,,0.0,,49.0,7.0,343.0,0.0,7.0,0.0,,0.0,,,7.0,,,7.0,,,,,48.7,7.0,341.0,,7.0,,30312
2020 PEACHTREE RD NW,,0.0,,125.7,7.0,880.0,152.0,7.0,1064.0,0.0,7.0,0.0,0.0,7.0,0.0,112003,ATLANTA,2022-09-23,13121.0,POINT (-84.39379 33.81051),[C112003-A],SHEPHERD CENTER,112003,Long Term,,7.0,23.0,0.0,7.0,0.0,152.0,7.0,1064.0,125.7,7.0,880.0,0.0,7.0,0.0,1.0,0.0,,,,,,,7.0,0.0,,0.0,0.0,,,,,,,7.0,0.0,,0.0,0.0,0.0,,,7.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,7.0,23.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,0.0,7.0,0.0,0.0,7.0,0.0,,0.0,,10.0,7.0,70.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,10.0,7.0,70.0,0.0,7.0,0.0,30309
"80 JESSE HILL, JR DRIVE SE",505.7,7.0,3540.0,442.9,7.0,3100.0,442.9,7.0,3100.0,5.7,7.0,40.0,24.0,7.0,168.0,110079,ATLANTA,2022-09-23,13121.0,POINT (-84.38256 33.7522),"[C110079_C, C110079-D, C110079-A]",GRADY MEMORIAL HOSPITAL,110079,Short Term,64.3,7.0,450.0,0.0,7.0,0.0,466.9,7.0,3268.0,532.1,7.0,3725.0,26.9,7.0,188.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,,8.0,0.0,,0.0,0.0,7.0,,0.0,7.0,24.0,193.0,3610.0,0.0,0.0,0.0,64.3,7.0,450.0,,7.0,22.0,,7.0,22.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,25.6,7.0,179.0,19.4,7.0,136.0,573.7,7.0,4016.0,64.3,7.0,450.0,0.0,7.0,0.0,0.0,7.0,0.0,,7.0,9.0,,7.0,,0.0,0.0,0.0,64.3,7.0,450.0,0.0,7.0,0.0,30303
"1000 JOHNSON FERRY ROAD, NE",,0.0,,275.3,7.0,1927.0,372.9,7.0,2610.0,,7.0,22.0,,7.0,22.0,110161,ATLANTA,2022-09-23,13121.0,,[C110161-A],NORTHSIDE HOSPITAL,110161,Short Term,26.0,7.0,182.0,0.0,7.0,0.0,376.0,7.0,2632.0,278.4,7.0,1949.0,25.7,7.0,180.0,1.0,0.0,6.0,11.0,4.0,,,,7.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,,181.0,1253.0,,,,26.0,7.0,182.0,,7.0,17.0,,7.0,17.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,25.4,7.0,178.0,25.1,7.0,176.0,,0.0,,47.0,7.0,329.0,,7.0,8.0,,0.0,,,7.0,,0.0,7.0,0.0,,,,47.0,7.0,329.0,0.0,7.0,0.0,30342
5665 PEACHTREE DUNWOODY ROAD,398.0,7.0,2786.0,271.1,7.0,1898.0,354.0,7.0,2478.0,0.0,7.0,0.0,0.0,7.0,0.0,110082,ATLANTA,2022-09-23,13121.0,POINT (-84.35184 33.90872),[C110082-A],"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",110082,Short Term,37.4,7.0,262.0,0.0,7.0,0.0,354.0,7.0,2478.0,271.7,7.0,1902.0,9.9,7.0,69.0,1.0,0.0,,0.0,0.0,,,,7.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,109.0,708.0,0.0,0.0,6.0,36.9,7.0,258.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,GA,9.9,7.0,69.0,9.7,7.0,68.0,398.0,7.0,2786.0,66.0,7.0,462.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,2044.0,129.0,2062.0,66.0,7.0,462.0,0.0,7.0,0.0,30342
1700 MEDICAL WAY,,0.0,,103.1,7.0,722.0,143.0,7.0,1001.0,0.0,7.0,0.0,0.0,7.0,0.0,110192,SNELLVILLE,2022-09-23,13135.0,POINT (-84.0196 33.8774),[C110192-A],PIEDMONT EASTSIDE MEDICAL CENTER,110192,Short Term,12.6,7.0,88.0,0.0,7.0,0.0,143.0,7.0,1001.0,103.1,7.0,722.0,4.0,7.0,28.0,1.0,0.0,0.0,,0.0,0.0,,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,17.0,1232.0,,,,12.6,7.0,88.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,GA,4.0,7.0,28.0,,7.0,27.0,,0.0,,24.0,7.0,168.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,,,,24.0,7.0,168.0,0.0,7.0,0.0,30078
1000 MEDICAL CENTER BOULEVARD,,0.0,,379.0,7.0,2653.0,433.4,7.0,3034.0,,7.0,18.0,,7.0,18.0,110087,LAWRENCEVILLE,2022-09-23,13135.0,POINT (-84.01466 33.96446),[C110087-B],NORTHSIDE HOSPITAL GWINNETT,110087,Short Term,49.7,7.0,348.0,0.0,7.0,0.0,436.0,7.0,3052.0,381.6,7.0,2671.0,21.4,7.0,150.0,1.0,0.0,,,,,4.0,,7.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,277.0,2018.0,,,,49.7,7.0,348.0,,7.0,11.0,,7.0,10.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,21.4,7.0,150.0,19.7,7.0,138.0,,0.0,,60.0,7.0,420.0,0.0,7.0,0.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,60.0,7.0,420.0,0.0,7.0,0.0,30046
3620 HOWELL FERRY ROAD,133.1,7.0,932.0,93.0,7.0,651.0,109.1,7.0,764.0,,7.0,6.0,,7.0,6.0,110252,DULUTH,2022-09-23,13135.0,POINT (-84.16569 34.00032),,NORTHSIDE HOSPITAL DULUTH,110252,Short Term,,7.0,27.0,0.0,7.0,0.0,110.0,7.0,770.0,115.4,7.0,808.0,10.9,7.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,27.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,10.9,7.0,76.0,10.9,7.0,76.0,134.0,7.0,938.0,10.0,7.0,70.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,7.0,70.0,0.0,7.0,0.0,30096
541 HISTORIC HIGHWAY 441-NORTH,68.0,7.0,476.0,17.4,7.0,122.0,48.0,7.0,336.0,0.0,7.0,0.0,0.0,7.0,0.0,110041,DEMOREST,2022-09-23,13137.0,POINT (-83.53626 34.57937),[C110041-A],HABERSHAM COUNTY MEDICAL CTR,110041,Short Term,,7.0,16.0,0.0,7.0,0.0,48.0,7.0,336.0,21.3,7.0,149.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,48.0,522.0,0.0,0.0,0.0,,7.0,16.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,0.0,7.0,0.0,0.0,7.0,0.0,68.0,7.0,476.0,4.0,7.0,28.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,28.0,0.0,7.0,0.0,30535
743 SPRING STREET,772.0,7.0,5404.0,678.0,7.0,4746.0,667.0,7.0,4669.0,0.0,7.0,0.0,0.0,7.0,0.0,110029,GAINESVILLE,2022-09-23,13139.0,POINT (-83.81737 34.30335),"[C110029-B, C110029-A]","NORTHEAST GEORGIA MEDICAL CENTER, INC",110029,Short Term,101.4,7.0,710.0,0.0,7.0,0.0,667.0,7.0,4669.0,738.7,7.0,5171.0,42.4,7.0,297.0,1.0,0.0,,0.0,,0.0,,,7.0,7.0,,0.0,0.0,0.0,0.0,,,4.0,7.0,7.0,18.0,,0.0,0.0,,,0.0,7.0,,0.0,7.0,0.0,55.0,2969.0,51.0,31.0,243.0,101.4,7.0,710.0,5.0,7.0,35.0,,7.0,25.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,42.4,7.0,297.0,26.0,7.0,182.0,772.0,7.0,5404.0,131.0,7.0,917.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,10079.0,3355.0,2263.0,131.0,7.0,917.0,0.0,7.0,0.0,30501
1133 EAGLE'S LANDING PARKWAY,,0.0,,195.9,7.0,1371.0,254.0,7.0,1778.0,,7.0,5.0,0.0,7.0,0.0,110191,STOCKBRIDGE,2022-09-23,13151.0,POINT (-84.22556 33.50929),[C110191-A],PIEDMONT HENRY HOSPITAL,110191,Short Term,34.3,7.0,240.0,0.0,7.0,0.0,254.0,7.0,1778.0,196.6,7.0,1376.0,10.6,7.0,74.0,1.0,0.0,0.0,,0.0,,0.0,5.0,7.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,48.0,1916.0,,,,34.3,7.0,240.0,,7.0,5.0,,7.0,5.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,9.7,7.0,68.0,9.6,7.0,67.0,,0.0,,40.0,7.0,280.0,0.0,7.0,0.0,0.0,7.0,0.0,,7.0,6.0,,7.0,,,,,40.0,7.0,280.0,0.0,7.0,0.0,30281
1120 MORNINGSIDE DR,48.0,7.0,336.0,16.0,7.0,112.0,39.0,7.0,273.0,0.0,7.0,0.0,0.0,7.0,0.0,110153,PERRY,2022-09-23,13153.0,POINT (-83.71123 32.46011),[C110153-A],PERRY HOSPITAL,110153,Short Term,,7.0,24.0,0.0,7.0,0.0,39.0,7.0,273.0,18.6,7.0,130.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,363.0,0.0,0.0,0.0,,7.0,24.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,0.0,7.0,0.0,0.0,7.0,0.0,48.0,7.0,336.0,4.0,7.0,28.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,405.0,,10.0,4.0,7.0,28.0,0.0,7.0,0.0,31069
1601 WATSON BOULEVARD,269.0,7.0,1883.0,183.0,7.0,1281.0,230.0,7.0,1610.0,4.0,7.0,28.0,0.0,7.0,0.0,110069,WARNER ROBINS,2022-09-23,13153.0,POINT (-83.63064 32.61821),[C110069-A],HOUSTON MEDICAL CENTER,110069,Short Term,18.9,7.0,132.0,0.0,7.0,0.0,230.0,7.0,1610.0,206.7,7.0,1447.0,6.0,7.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,905.0,0.0,0.0,15.0,18.9,7.0,132.0,,7.0,4.0,,7.0,4.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,6.0,7.0,42.0,6.0,7.0,42.0,269.0,7.0,1883.0,32.0,7.0,224.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,2617.0,142.0,202.0,32.0,7.0,224.0,0.0,7.0,0.0,31093
163 SOUTH TALLAHASSEE STREET,32.0,7.0,224.0,7.3,7.0,51.0,23.0,7.0,161.0,0.0,7.0,0.0,0.0,7.0,0.0,111333,HAZLEHURST,2022-09-23,13161.0,POINT (-82.60763 31.85766),[C111333-A],JEFF DAVIS HOSPITAL,111333,Critical Access Hospitals,,7.0,,0.0,7.0,0.0,23.0,7.0,161.0,10.7,7.0,75.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,86.0,215.0,0.0,0.0,0.0,,7.0,,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,,7.0,,0.0,7.0,0.0,32.0,7.0,224.0,4.0,7.0,28.0,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,212.0,44.0,,4.0,7.0,28.0,0.0,7.0,0.0,31539
200 INDUSTRIAL BOULEVARD,147.0,7.0,1029.0,107.6,7.0,753.0,125.0,7.0,875.0,4.4,7.0,31.0,14.0,7.0,98.0,110125,DUBLIN,2022-09-23,13175.0,POINT (-82.94848 32.5326),[C110125-A],FAIRVIEW PARK HOSPITAL,110125,Short Term,16.3,7.0,114.0,0.0,7.0,0.0,151.0,7.0,1057.0,112.1,7.0,785.0,4.0,7.0,28.0,1.0,0.0,0.0,,0.0,,0.0,0.0,7.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,22.0,1383.0,,,,16.1,7.0,113.0,,7.0,8.0,,7.0,8.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,4.0,7.0,28.0,4.0,7.0,28.0,173.0,7.0,1211.0,28.0,7.0,196.0,5.0,7.0,35.0,,7.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,16.9,7.0,118.0,0.0,7.0,0.0,31021
"2501 NORTH PATTERSON STREET, PO BOX 1727",295.3,7.0,2067.0,189.3,7.0,1325.0,251.3,7.0,1759.0,6.4,7.0,45.0,6.7,7.0,47.0,110122,VALDOSTA,2022-09-23,13185.0,POINT (-83.28887 30.86227),[C110122-A],SOUTH GEORGIA MEDICAL CENTER,110122,Short Term,39.7,7.0,278.0,,7.0,,258.0,7.0,1806.0,210.1,7.0,1471.0,11.0,7.0,77.0,1.0,0.0,0.0,,,4.0,,,7.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,556.0,1225.0,0.0,0.0,0.0,39.7,7.0,278.0,,7.0,9.0,,7.0,9.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,11.0,7.0,77.0,10.8,5.0,54.0,302.0,7.0,2114.0,48.0,7.0,336.0,,7.0,10.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,48.0,7.0,336.0,0.0,7.0,0.0,31602
2122 MANCHESTER EXPRESSWAY,,0.0,,171.1,7.0,1198.0,221.0,7.0,1547.0,6.9,7.0,48.0,16.0,7.0,112.0,110129,COLUMBUS,2022-09-23,13215.0,POINT (-84.961046 32.506919),"[C110129-B, C110129-A]",ST FRANCIS HOSPITAL- EMORY HEALTHCARE,110129,Short Term,20.7,7.0,145.0,,7.0,7.0,237.0,7.0,1659.0,178.0,7.0,1246.0,6.4,7.0,45.0,1.0,0.0,0.0,0.0,,,,0.0,7.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,66.0,857.0,,,,20.7,7.0,145.0,,7.0,14.0,,7.0,14.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,6.4,7.0,45.0,6.4,7.0,45.0,,0.0,,28.0,7.0,196.0,,7.0,10.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,28.0,7.0,196.0,0.0,7.0,0.0,31995
710 CENTER STREET,,0.0,,181.7,7.0,1272.0,252.0,7.0,1764.0,10.1,7.0,71.0,24.0,7.0,168.0,110064,COLUMBUS,2022-09-23,13215.0,POINT (-84.981978 32.481714),"[C110064-B, C110064-A]",PIEDMONT COLUMBUS REGIONAL MIDTOWN,110064,Short Term,42.9,7.0,300.0,0.0,7.0,0.0,276.0,7.0,1932.0,191.9,7.0,1343.0,9.6,7.0,67.0,1.0,0.0,0.0,0.0,,,0.0,0.0,7.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,14.0,1148.0,,,,39.1,7.0,274.0,,7.0,16.0,,7.0,16.0,0.0,7.0,0.0,,7.0,26.0,GA,9.3,7.0,65.0,9.3,7.0,65.0,,0.0,,44.7,7.0,313.0,0.0,7.0,0.0,0.0,7.0,0.0,,7.0,,0.0,7.0,0.0,,,,39.7,7.0,278.0,5.0,7.0,35.0,31901
5126 HOSPITAL DRIVE NE,,0.0,,57.9,7.0,405.0,84.0,7.0,588.0,0.0,7.0,0.0,0.0,7.0,0.0,110018,COVINGTON,2022-09-23,13217.0,POINT (-83.84868 33.60221),[C110018-A],PIEDMONT NEWTON HOSPITAL,110018,Short Term,15.9,7.0,111.0,0.0,7.0,0.0,84.0,7.0,588.0,57.9,7.0,405.0,7.1,7.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,27.0,1019.0,,,,15.9,7.0,111.0,,7.0,19.0,,7.0,19.0,0.0,7.0,0.0,0.0,7.0,0.0,GA,6.4,7.0,45.0,6.3,7.0,44.0,,0.0,,22.0,7.0,154.0,0.0,7.0,0.0,0.0,7.0,0.0,,7.0,5.0,,7.0,,,,,22.0,7.0,154.0,0.0,7.0,0.0,30014
1120 15TH STREET,355.9,7.0,2491.0,367.0,7.0,2569.0,300.0,7.0,2100.0,102.1,7.0,715.0,169.7,7.0,1188.0,110034,AUGUSTA,2022-09-23,13245.0,POINT (-81.99063 33.47076),[C110034-A],AU MEDICAL CENTER,110034,Short Term,130.6,7.0,914.0,0.0,7.0,0.0,469.7,7.0,3288.0,422.9,7.0,2960.0,33.0,7.0,231.0,1.0,0.0,0.0,0.0,,0.0,,,7.0,8.0,,0.0,0.0,0.0,0.0,0.0,,5.0,,7.0,10.0,,0.0,0.0,,0.0,0.0,7.0,,0.0,7.0,5.0,59.0,1679.0,0.0,0.0,0.0,75.6,7.0,529.0,7.6,7.0,53.0,4.9,7.0,34.0,,7.0,6.0,14.7,7.0,103.0,GA,26.3,7.0,184.0,19.0,2.0,38.0,535.9,7.0,3751.0,129.0,7.0,903.0,0.0,7.0,0.0,0.0,7.0,0.0,6.7,7.0,47.0,,7.0,13.0,0.0,0.0,0.0,75.0,7.0,525.0,54.0,7.0,378.0,30912
1350 WALTON WAY,,0.0,,351.3,7.0,2459.0,357.0,7.0,2499.0,25.6,7.0,179.0,32.0,7.0,224.0,110028,AUGUSTA,2022-09-23,13245.0,POINT (-81.98133 33.473),"[C110028-A, C110028-B]",PIEDMONT AUGUSTA HOSPITAL,110028,Short Term,47.1,7.0,330.0,,7.0,,389.0,7.0,2723.0,376.9,7.0,2638.0,14.1,7.0,99.0,1.0,0.0,0.0,0.0,0.0,,,,7.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,150.0,1168.0,,,,33.6,7.0,235.0,,7.0,13.0,,7.0,13.0,0.0,7.0,0.0,13.6,7.0,95.0,GA,14.1,7.0,99.0,14.0,7.0,98.0,,0.0,,54.0,7.0,378.0,,7.0,4.0,,0.0,,0.0,7.0,0.0,0.0,7.0,0.0,,,,38.0,7.0,266.0,16.0,7.0,112.0,30901
